movie_id,platform_id
2727,1
2728,1
2729,1
2730,1
2731,1
2732,1
2733,1
2734,1
2735,1
2736,1
2737,1
2738,1
2739,1
2740,1
2741,1
2742,1
2742,3
2743,1
2744,1
2745,1
2746,1
2747,1
2748,1
2749,1
2750,1
2751,1
2752,1
2753,1
2754,1
2755,1
2756,1
2756,3
2757,1
2757,3
2758,1
2759,1
2760,1
2761,1
2762,1
2763,1
2764,1
2765,1
2766,1
2767,1
2768,1
2769,1
2770,1
2771,1
2772,1
2773,1
2774,1
2775,1
2776,1
2777,1
2778,1
2779,1
2780,1
2781,1
2782,1
2783,1
2784,1
2785,1
2786,1
2787,1
2788,1
2789,1
2790,1
2791,1
2792,1
2793,1
2793,3
2794,1
2795,1
2796,1
2797,1
2798,1
2799,1
2800,1
2801,1
2802,1
2803,1
2803,3
2804,1
2805,1
2806,1
2806,3
2807,1
2808,1
2809,1
2810,1
2811,1
2811,3
2812,1
2812,3
2813,1
2814,1
2815,1
2816,1
2817,1
2818,1
2819,1
2820,1
2821,1
2822,1
2823,1
2824,1
2825,1
2825,3
2826,1
2826,3
2827,1
2828,1
2829,1
2830,1
2831,1
2831,3
2832,1
2833,1
2834,1
2834,3
2835,1
2836,1
2837,1
2838,1
2839,1
2840,1
2841,1
2842,1
2843,1
2844,1
2845,1
2846,1
2847,1
2848,1
2849,1
2850,1
2851,1
2852,1
2853,1
2854,1
2854,3
2855,1
2856,1
2856,3
2857,1
2858,1
2859,1
2860,1
2861,1
2862,1
2863,1
2864,1
2865,1
2866,1
2867,1
2868,1
2869,1
2870,1
2870,3
2871,1
2872,1
2873,1
2874,1
2875,1
2875,2
2876,1
2877,1
2878,1
2879,1
2880,1
2881,1
2882,1
2883,1
2884,1
2885,1
2886,1
2887,1
2888,1
2889,1
2890,1
2891,1
2892,1
2893,1
2894,1
2895,1
2895,3
2896,1
2897,1
2898,1
2899,1
2900,1
2901,1
2902,1
2903,1
2904,1
2905,1
2906,1
2907,1
2908,1
2909,1
2910,1
2910,3
2911,1
2912,1
2913,1
2913,3
2914,1
2915,1
2916,1
2917,1
2918,1
2918,3
2919,1
2920,1
2921,1
2922,1
2923,1
2923,3
2924,1
2925,1
2926,1
2927,1
2928,1
2929,1
2930,1
2931,1
2932,1
2933,1
2934,1
2935,1
2936,1
2937,1
2938,1
2939,1
2940,1
2940,3
2941,1
2942,1
2943,1
2944,1
2945,1
2946,1
2947,1
2948,1
2948,3
2949,1
2950,1
2951,1
2952,1
2953,1
2954,1
2954,3
2955,1
2956,1
2957,1
2958,1
2959,1
2960,1
2961,1
2962,1
2963,1
2964,1
2965,1
2966,1
2967,1
2968,1
2969,1
2970,1
2971,1
2971,3
2972,1
2973,1
2974,1
2975,1
2976,1
2977,1
2978,1
2979,1
2980,1
2981,1
2982,1
2983,1
2983,3
2984,1
2985,1
2986,1
2987,1
2988,1
2989,1
2990,1
2991,1
2992,1
2993,1
2994,1
2995,1
2996,1
2997,1
2998,1
2999,1
2999,3
3000,1
3001,1
3002,1
3003,1
3004,1
3005,1
3006,1
3007,1
3008,1
3008,3
3009,1
3009,3
3010,1
3011,1
3011,3
3012,1
3013,1
3014,1
3015,1
3016,1
3017,1
3018,1
3019,1
3020,1
3021,1
3022,1
3022,3
3023,1
3024,1
3025,1
3025,3
3026,1
3027,1
3027,3
3028,1
3029,1
3030,1
3031,1
3032,1
3033,1
3034,1
3035,1
3036,1
3037,1
3038,1
3039,1
3039,3
3040,1
3041,1
3041,2
3042,1
3043,1
3044,1
3045,1
3046,1
3047,1
3048,1
3048,3
3049,1
3050,1
3051,1
3052,1
3053,1
3053,3
3054,1
3055,1
3055,3
3056,1
3057,1
3058,1
3059,1
3060,1
3061,1
3062,1
3063,1
3064,1
3065,1
3066,1
3067,1
3068,1
3069,1
3070,1
3071,1
3071,3
3072,1
3073,1
3074,1
3075,1
3076,1
3077,1
3078,1
3079,1
3079,3
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,1
3089,1
3090,1
3091,1
3092,1
3093,1
3094,1
3095,1
3096,1
3097,1
3098,1
3099,1
3100,1
3101,1
3102,1
3103,1
3104,1
3105,1
3105,3
3106,1
3107,1
3108,1
3109,1
3110,1
3111,1
3112,1
3113,1
3114,1
3115,1
3116,1
3117,1
3118,1
3118,3
3119,1
3120,1
3121,1
3122,1
3123,1
3124,1
3125,1
3126,1
3127,1
3128,1
3129,1
3130,1
3131,1
3132,1
3133,1
3134,1
3135,1
3136,1
3137,1
3138,1
3139,1
3140,1
3141,1
3142,1
3143,1
3144,1
3144,3
3145,1
3146,1
3147,1
3147,2
3148,1
3149,1
3149,3
3150,1
3151,1
3152,1
3153,1
3154,1
3155,1
3156,1
3157,1
3158,1
3159,1
3159,3
3160,1
3161,1
3162,1
3163,1
3164,1
3165,1
3166,1
3167,1
3168,1
3168,3
3169,1
3169,3
3170,1
3171,1
3172,1
3173,1
3173,3
3174,1
3175,1
3176,1
3176,3
3177,1
3178,1
3179,1
3180,1
3181,1
3182,1
3183,1
3183,3
3184,1
3185,1
3186,1
3187,1
3188,1
3189,1
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,1
3196,3
3197,1
3198,1
3199,1
3200,1
3201,1
3202,1
3203,1
3204,1
3205,1
3206,1
3207,1
3208,1
3209,1
3210,1
3211,1
3212,1
3213,1
3214,1
3215,1
3216,1
3217,1
3218,1
3219,1
3220,1
3221,1
3222,1
3222,3
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3229,1
3230,1
3230,3
3231,1
3231,3
3232,1
3233,1
3234,1
3235,1
3235,3
3236,1
3237,1
3238,1
3239,1
3240,1
3240,3
3241,1
3242,1
3243,1
3244,1
3245,1
3246,1
3246,3
3247,1
3248,1
3249,1
3250,1
3251,1
3252,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3260,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3271,3
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3278,1
3278,3
3279,1
3280,1
3280,3
3281,1
3282,1
3283,1
3284,1
3285,1
3286,1
3287,1
3288,1
3288,3
3289,1
3290,1
3291,1
3292,1
3292,3
3293,1
3294,1
3295,1
3296,1
3296,3
3297,1
3298,1
3299,1
3300,1
3300,3
3301,1
3302,1
3303,1
3304,1
3305,1
3306,1
3307,1
3308,1
3308,3
3309,1
3310,1
3311,1
3312,1
3313,1
3314,1
3315,1
3316,1
3316,3
3317,1
3318,1
3319,1
3320,1
3321,1
3322,1
3323,1
3324,1
3324,3
3325,1
3326,1
3327,1
3328,1
3328,3
3329,1
3330,1
3331,1
3332,1
3333,1
3333,3
3334,1
3335,1
3336,1
3337,1
3337,3
3338,1
3339,1
3340,1
3341,1
3342,1
3343,1
3344,1
3345,1
3346,1
3347,1
3348,1
3349,1
3349,3
3350,1
3351,1
3352,1
3353,1
3354,1
3355,1
3355,3
3356,1
3357,1
3358,1
3359,1
3359,3
3360,1
3360,3
3361,1
3362,1
3363,1
3364,1
3365,1
3366,1
3367,1
3368,1
3368,3
3369,1
3370,1
3371,1
3372,1
3373,1
3373,3
3374,1
3375,1
3376,1
3377,1
3378,1
3379,1
3380,1
3380,3
3381,1
3382,1
3383,1
3384,1
3385,1
3386,1
3387,1
3388,1
3389,1
3390,1
3391,1
3392,1
3393,1
3394,1
3395,1
3396,1
3397,1
3398,1
3399,1
3400,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,1
3407,1
3408,1
3409,1
3410,1
3411,1
3412,1
3413,1
3414,1
3415,1
3416,1
3417,1
3418,1
3419,1
3420,1
3421,1
3422,1
3423,1
3423,3
3424,1
3425,1
3425,3
3426,1
3426,3
3427,1
3428,1
3428,3
3429,1
3430,1
3431,1
3431,3
3432,1
3433,1
3434,1
3435,1
3435,3
3436,1
3437,1
3438,1
3439,1
3439,3
3440,1
3440,3
3441,1
3441,3
3442,1
3443,1
3444,1
3445,1
3446,1
3446,3
3447,1
3448,1
3449,1
3450,1
3451,1
3452,1
3453,1
3454,1
3455,1
3456,1
3457,1
3458,1
3459,1
3460,1
3461,1
3462,1
3463,1
3464,1
3465,1
3466,1
3467,1
3468,1
3469,1
3470,1
3471,1
3472,1
3473,1
3474,1
3475,1
3476,1
3477,1
3478,1
3479,1
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,1
3488,1
3489,1
3490,1
3491,1
3492,1
3493,1
3494,1
3495,1
3496,1
3497,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,1
3506,1
3507,1
3508,1
3509,1
3510,1
3511,1
3512,1
3513,1
3513,3
3514,1
3515,1
3516,1
3517,1
3518,1
3519,1
3520,1
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,1
3539,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3545,3
3546,1
3547,1
3548,1
3549,1
3550,1
3550,2
3551,1
3552,1
3553,1
3554,1
3555,1
3556,1
3557,1
3558,1
3559,1
3560,1
3561,2
3562,2
3563,2
3563,3
3564,2
3565,2
3566,2
3567,2
3568,2
3569,2
3569,3
3570,2
3570,3
3571,2
3572,2
3573,2
3573,3
3574,2
3575,2
3576,2
3577,2
3578,2
3579,2
3580,2
3581,2
3581,4
3582,2
3583,2
3584,2
3585,2
3586,2
3586,3
3587,2
3587,3
3588,2
3589,2
3589,3
3590,2
3590,3
3591,2
3592,2
3593,2
3593,3
3594,2
3594,3
3595,2
3595,3
3596,2
3596,3
3597,2
3597,3
3598,2
3598,3
3599,2
3599,3
3600,2
3600,3
3601,2
3601,3
3602,2
3602,3
3603,2
3603,3
3604,2
3605,2
3606,2
3607,2
3607,3
3608,2
3609,2
3610,2
3610,3
3611,2
3611,3
3612,2
3613,2
3614,2
3615,2
3616,2
3616,3
3617,2
3618,2
3619,2
3620,2
3621,2
3622,2
3623,2
3624,2
3624,3
3625,2
3626,2
3627,2
3627,3
3628,2
3629,2
3629,3
3630,2
3630,3
3631,2
3632,2
3633,2
3634,2
3635,2
3635,3
3636,2
3637,2
3638,2
3639,2
3639,3
3640,2
3641,2
3642,2
3643,2
3644,2
3645,2
3646,2
3647,2
3648,2
3649,2
3650,2
3651,2
3652,2
3653,2
3654,2
3655,2
3656,2
3657,2
3657,3
3658,2
3659,2
3660,2
3661,2
3661,3
3662,2
3662,3
3663,2
3664,2
3664,3
3665,2
3666,2
3666,3
3667,2
3668,2
3669,2
3670,2
3671,2
3672,2
3673,2
3674,2
3675,2
3675,3
3676,2
3676,3
3677,2
3677,3
3678,2
3679,2
3679,3
3680,2
3680,4
3681,2
3682,2
3683,2
3684,2
3685,2
3686,2
3687,2
3687,3
3688,2
3689,2
3689,3
3690,2
3691,2
3692,2
3693,2
3694,2
3695,2
3696,2
3697,2
3698,2
3699,2
3700,2
3701,2
3701,3
3702,2
3703,2
3704,2
3705,2
3706,2
3706,3
3707,2
3708,2
3709,2
3710,2
3711,2
3712,2
3712,3
3713,2
3714,2
3714,3
3715,2
3716,2
3717,2
3717,3
3718,2
3719,2
3720,2
3721,2
3721,3
3722,2
3723,2
3724,2
3725,2
3726,2
3727,2
3728,2
3729,2
3730,2
3730,3
3731,2
3732,2
3732,3
3733,2
3733,3
3734,2
3735,2
3736,2
3737,2
3738,2
3738,3
3739,2
3740,2
3741,2
3742,2
3742,3
3743,2
3743,3
3744,2
3745,2
3745,3
3746,2
3747,2
3748,2
3749,2
3750,2
3750,3
3751,2
3751,3
3752,2
3753,2
3754,2
3755,2
3756,2
3757,2
3757,3
3758,2
3759,2
3760,2
3761,2
3761,3
3762,2
3762,3
3763,2
3763,3
3764,2
3764,3
3765,2
3766,2
3767,2
3767,3
3768,2
3769,2
3770,2
3771,2
3772,2
3773,2
3773,3
3774,2
3775,2
3775,4
3776,2
3777,2
3778,2
3779,2
3779,3
3780,2
3781,2
3781,3
3782,2
3783,2
3784,2
3784,3
3785,2
3785,3
3786,2
3786,3
3787,2
3788,2
3788,3
3789,2
3790,2
3791,2
3791,3
3792,2
3792,3
3793,2
3794,2
3795,2
3795,3
3796,2
3797,2
3798,2
3798,3
3799,2
3800,2
3801,2
3802,2
3803,2
3804,2
3804,3
3805,2
3805,3
3806,2
3806,3
3807,2
3808,2
3809,2
3809,3
3810,2
3811,2
3811,3
3812,2
3812,3
3813,2
3814,2
3815,2
3816,2
3817,2
3818,2
3819,2
3820,2
3821,2
3822,2
3823,2
3824,2
3825,2
3825,3
3826,2
3827,2
3828,2
3828,3
3829,2
3830,2
3830,3
3831,2
3831,3
3832,2
3833,2
3834,2
3834,3
3835,2
3836,2
3837,2
3838,2
3839,2
3840,2
3841,2
3842,2
3843,2
3844,2
3844,3
3845,2
3846,2
3847,2
3848,2
3849,2
3850,2
3851,2
3852,2
3853,2
3854,2
3855,2
3855,4
3856,2
3857,2
3858,2
3859,2
3860,2
3860,3
3861,2
3862,2
3863,2
3864,2
3865,2
3865,3
3866,2
3867,2
3868,2
3869,2
3870,2
3870,3
3871,2
3872,2
3873,2
3873,3
3874,2
3875,2
3876,2
3877,2
3877,3
3878,2
3879,2
3879,3
3880,2
3880,3
3881,2
3882,2
3883,2
3884,2
3884,3
3885,2
3885,3
3886,2
3887,2
3888,2
3889,2
3890,2
3891,2
3892,2
3892,3
3893,2
3894,2
3895,2
3895,3
3896,2
3897,2
3897,3
3898,2
3898,3
3899,2
3900,2
3901,2
3902,2
3903,2
3903,3
3904,2
3905,2
3906,2
3907,2
3908,2
3909,2
3910,2
3911,2
3911,3
3912,2
3912,3
3913,2
3914,2
3915,2
3916,2
3917,2
3918,2
3919,2
3919,3
3920,2
3920,3
3921,2
3922,2
3923,2
3924,2
3924,3
3925,2
3925,3
3926,2
3927,2
3928,2
3929,2
3930,2
3931,2
3932,2
3932,3
3933,2
3934,2
3935,2
3935,3
3936,2
3936,3
3937,2
3938,2
3938,3
3939,2
3940,2
3941,2
3942,2
3943,2
3944,2
3945,2
3946,2
3947,2
3948,2
3949,2
3950,2
3951,2
3951,3
3952,2
3953,2
3954,2
3954,3
3955,2
3956,2
3956,3
3957,2
3958,2
3959,2
3959,3
3960,2
3961,2
3961,3
3961,4
3962,2
3963,2
3964,2
3964,3
3965,2
3966,2
3967,2
3967,3
3968,2
3969,2
3970,2
3971,2
3972,2
3972,3
3973,2
3974,2
3975,2
3975,3
3976,2
3977,2
3978,2
3979,2
3980,2
3981,2
3981,3
3982,2
3983,2
3984,2
3985,2
3986,2
3987,2
3988,2
3988,3
3989,2
3990,2
3991,2
3991,3
3992,2
3993,2
3993,3
3994,2
3994,3
3995,2
3996,2
3997,2
3998,2
3998,3
3999,2
4000,2
4000,3
4001,2
4001,3
4002,2
4003,2
4003,3
4004,2
4005,2
4006,2
4007,2
4008,2
4008,3
4009,2
4010,2
4010,3
4011,2
4012,2
4013,2
4014,2
4015,2
4016,2
4017,2
4018,2
4019,2
4020,2
4021,2
4021,3
4022,2
4023,2
4024,2
4025,2
4026,2
4026,3
4027,2
4028,2
4029,2
4029,3
4030,2
4030,3
4031,2
4031,3
4032,2
4033,2
4034,2
4034,3
4035,2
4035,3
4036,2
4037,2
4038,2
4039,2
4040,2
4040,3
4041,2
4042,2
4043,2
4043,3
4044,2
4045,2
4045,3
4046,2
4047,2
4047,3
4048,2
4048,3
4049,2
4050,2
4051,2
4052,2
4053,2
4054,2
4055,2
4055,3
4056,2
4057,2
4057,3
4058,2
4058,3
4059,2
4060,2
4061,2
4062,2
4062,3
4063,2
4064,2
4065,2
4066,2
4066,3
4067,2
4068,2
4068,3
4069,2
4070,2
4071,2
4072,2
4072,3
4073,2
4074,2
4075,2
4076,2
4077,2
4078,2
4079,2
4080,2
4081,2
4081,3
4082,2
4082,3
4083,2
4084,2
4085,2
4086,2
4087,2
4088,2
4089,2
4089,3
4090,2
4091,2
4091,3
4092,2
4092,3
4093,2
4094,2
4095,2
4096,2
4097,2
4098,2
4099,2
4099,3
4100,2
4101,2
4102,2
4103,2
4104,2
4105,2
4106,2
4106,3
4107,2
4107,3
4108,2
4109,2
4110,2
4111,2
4112,2
4113,2
4114,2
4115,2
4116,2
4117,2
4118,2
4118,3
4119,2
4120,2
4121,2
4122,2
4123,2
4124,2
4125,2
4125,3
4126,2
4127,2
4128,2
4129,2
4130,2
4130,3
4131,2
4131,3
4132,2
4133,2
4134,2
4135,2
4136,2
4137,2
4137,3
4138,2
4139,2
4140,2
4141,2
4142,2
4143,2
4144,2
4144,3
4145,2
4146,2
4146,3
4147,2
4148,2
4149,2
4149,3
4150,2
4151,2
4152,2
4153,2
4154,2
4155,2
4156,2
4156,3
4157,2
4157,3
4158,2
4159,2
4160,2
4161,2
4162,2
4163,2
4163,3
4164,2
4164,3
4165,2
4165,3
4166,2
4167,2
4167,3
4168,2
4169,2
4169,3
4170,2
4171,2
4171,3
4172,2
4173,2
4173,3
4174,2
4174,3
4175,2
4176,2
4177,2
4177,3
4178,2
4179,2
4180,2
4180,3
4181,2
4182,2
4183,2
4184,2
4185,2
4185,3
4186,2
4187,2
4188,2
4189,2
4190,2
4190,3
4191,2
4192,2
4193,2
4194,2
4195,2
4196,2
4197,2
4198,2
4199,2
4200,2
4201,2
4202,2
4203,2
4203,3
4204,2
4205,2
4205,3
4206,2
4207,2
4208,2
4208,3
4209,2
4210,2
4211,2
4212,2
4213,2
4214,2
4214,3
4215,2
4216,2
4217,2
4218,2
4219,2
4220,2
4221,2
4221,3
4222,2
4223,2
4224,2
4225,2
4226,2
4227,2
4227,3
4228,2
4228,3
4229,2
4229,3
4230,2
4231,2
4232,2
4233,2
4234,2
4235,2
4235,3
4236,2
4237,2
4238,2
4239,2
4240,2
4241,2
4242,2
4243,2
4243,3
4244,2
4245,2
4245,3
4246,2
4247,2
4247,3
4248,2
4249,2
4250,2
4251,2
4252,2
4253,2
4254,2
4255,2
4256,2
4257,2
4258,2
4259,2
4260,2
4261,2
4261,3
4262,2
4263,2
4264,2
4265,2
4265,3
4266,2
4267,2
4268,2
4269,2
4269,3
4270,2
4271,2
4272,2
4273,2
4273,3
4274,2
4274,3
4275,2
4276,2
4277,2
4277,3
4278,2
4279,2
4280,2
4281,2
4282,2
4283,2
4284,2
4285,2
4286,2
4286,3
4287,2
4288,2
4289,2
4290,2
4291,2
4292,2
4293,2
4293,3
4294,2
4294,3
4295,2
4296,2
4297,2
4298,2
4299,2
4299,3
4300,2
4301,2
4302,2
4302,3
4303,2
4304,2
4305,2
4306,2
4307,2
4307,3
4308,2
4309,2
4310,2
4311,2
4312,2
4313,2
4314,2
4314,3
4314,4
4315,2
4316,2
4316,3
4317,2
4318,2
4319,2
4320,2
4321,2
4322,2
4322,3
4323,2
4323,3
4324,2
4325,2
4326,2
4327,2
4327,3
4328,2
4329,2
4330,2
4330,3
4331,2
4332,2
4333,2
4334,2
4335,2
4335,3
4336,2
4336,3
4337,2
4337,3
4338,2
4339,2
4340,2
4340,3
4341,2
4342,2
4343,2
4344,2
4345,2
4345,3
4346,2
4346,3
4347,2
4348,2
4349,2
4349,3
4350,2
4350,3
4351,2
4352,2
4352,3
4353,2
4354,2
4355,2
4356,2
4357,2
4358,2
4359,2
4360,2
4361,2
4362,2
4363,2
4363,3
4364,2
4365,2
4366,2
4367,2
4367,3
4368,2
4369,2
4370,2
4371,2
4372,2
4373,2
4374,2
4375,2
4375,3
4376,2
4377,2
4377,3
4378,2
4379,2
4380,2
4380,3
4381,2
4382,2
4382,3
4383,2
4383,3
4384,2
4385,2
4385,3
4386,2
4387,2
4388,2
4389,2
4390,2
4391,2
4392,2
4392,3
4393,2
4393,3
4394,2
4395,2
4396,2
4397,2
4398,2
4398,3
4399,2
4400,2
4401,2
4402,2
4402,3
4403,2
4404,2
4404,3
4405,2
4406,2
4406,3
4407,2
4408,2
4409,2
4410,2
4411,2
4412,2
4413,2
4414,2
4415,2
4415,3
4416,2
4417,2
4418,2
4419,2
4420,2
4421,2
4422,2
4423,2
4424,2
4425,2
4426,2
4427,2
4427,3
4428,2
4428,3
4429,2
4430,2
4430,3
4431,2
4432,2
4433,2
4433,3
4434,2
4435,2
4436,2
4437,2
4438,2
4439,3
4439,4
4440,3
4441,3
4442,3
4443,3
4444,3
4445,3
4446,3
4447,3
4448,3
4449,3
4450,3
4451,3
4452,3
4453,3
4454,3
4455,3
4455,4
4456,3
4456,4
4457,3
4458,3
4459,3
4460,3
4461,3
4462,3
4463,3
4463,4
4464,3
4465,3
4466,3
4467,3
4468,3
4469,3
4470,3
4471,3
4472,3
4473,3
4474,3
4475,3
4476,3
4477,3
4478,3
4479,3
4480,3
4481,3
4482,3
4483,3
4484,3
4485,3
4486,3
4487,3
4488,3
4489,3
4490,3
4491,3
4492,3
4493,3
4494,3
4495,3
4496,3
4497,3
4498,3
4499,3
4500,3
4501,3
4502,3
4503,3
4504,3
4505,3
4506,3
4507,3
4508,3
4509,3
4510,3
4511,3
4512,3
4513,3
4514,3
4515,3
4516,3
4517,3
4518,3
4519,3
4520,3
4521,3
4522,3
4523,3
4524,3
4525,3
4526,3
4527,3
4528,3
4529,3
4530,3
4531,3
4532,3
4533,3
4534,3
4535,3
4536,3
4537,3
4538,3
4539,3
4540,3
4541,3
4542,3
4543,3
4544,3
4545,3
4546,3
4547,3
4548,3
4549,3
4550,3
4551,3
4552,3
4553,3
4554,3
4555,3
4556,3
4557,3
4558,3
4559,3
4560,3
4561,3
4562,3
4563,3
4564,3
4565,3
4566,3
4567,3
4568,3
4569,3
4570,3
4571,3
4572,3
4573,3
4574,3
4575,3
4576,3
4577,3
4578,3
4579,3
4580,3
4581,3
4582,3
4583,3
4584,3
4585,3
4586,3
4587,3
4588,3
4589,3
4590,3
4591,3
4592,3
4593,3
4594,3
4595,3
4596,3
4597,3
4598,3
4599,3
4600,3
4601,3
4602,3
4603,3
4604,3
4605,3
4606,3
4607,3
4608,3
4609,3
4610,3
4611,3
4612,3
4613,3
4614,3
4615,3
4616,3
4617,3
4618,3
4619,3
4620,3
4621,3
4622,3
4623,3
4624,3
4625,3
4626,3
4627,3
4628,3
4629,3
4630,3
4631,3
4632,3
4633,3
4634,3
4635,3
4636,3
4637,3
4638,3
4639,3
4640,3
4641,3
4642,3
4643,3
4644,3
4645,3
4646,3
4647,3
4648,3
4649,3
4650,3
4651,3
4652,3
4653,3
4654,3
4655,3
4656,3
4657,3
4658,3
4659,3
4660,3
4661,3
4662,3
4663,3
4664,3
4665,3
4666,3
4667,3
4668,3
4669,3
4670,3
4671,3
4672,3
4673,3
4674,3
4675,3
4676,3
4677,3
4678,3
4679,3
4680,3
4681,3
4682,3
4683,3
4684,3
4685,3
4686,3
4687,3
4688,3
4689,3
4690,3
4691,3
4692,3
4693,3
4694,3
4695,3
4696,3
4697,3
4698,3
4699,3
4700,3
4701,3
4702,3
4703,3
4704,3
4705,3
4706,3
4707,3
4708,3
4709,3
4710,3
4711,3
4712,3
4713,3
4714,3
4715,3
4716,3
4717,3
4718,3
4719,3
4720,3
4721,3
4722,3
4723,3
4724,3
4725,3
4726,3
4727,3
4728,3
4729,3
4730,3
4731,3
4732,3
4733,3
4734,3
4735,3
4736,3
4737,3
4738,3
4739,3
4740,3
4741,3
4742,3
4743,3
4744,3
4745,3
4746,3
4747,3
4748,3
4749,3
4750,3
4751,3
4752,3
4753,3
4754,3
4755,3
4756,3
4757,3
4758,3
4759,3
4760,3
4761,3
4762,3
4763,3
4764,3
4765,3
4766,3
4767,3
4768,3
4769,3
4770,3
4771,3
4772,3
4773,3
4774,3
4775,3
4776,3
4777,3
4778,3
4779,3
4780,3
4781,3
4782,3
4783,3
4784,3
4785,3
4786,3
4787,3
4788,3
4789,3
4790,3
4791,3
4792,3
4793,3
4794,3
4795,3
4796,3
4797,3
4798,3
4799,3
4800,3
4801,3
4802,3
4803,3
4804,3
4805,3
4806,3
4807,3
4808,3
4809,3
4810,3
4811,3
4812,3
4813,3
4814,3
4815,3
4816,3
4817,3
4818,3
4819,3
4820,3
4821,3
4822,3
4823,3
4824,3
4825,3
4826,3
4827,3
4828,3
4829,3
4830,3
4831,3
4832,3
4833,3
4834,3
4835,3
4836,3
4837,3
4838,3
4839,3
4840,3
4841,3
4842,3
4843,3
4844,3
4845,3
4846,3
4847,3
4848,3
4849,3
4850,3
4851,3
4852,3
4853,3
4854,3
4855,3
4856,3
4857,3
4858,3
4859,3
4860,3
4861,3
4862,3
4863,3
4864,3
4865,3
4866,3
4867,3
4868,3
4869,3
4870,3
4871,3
4872,3
4873,3
4874,3
4875,3
4876,3
4877,3
4878,3
4879,3
4880,3
4881,3
4882,3
4883,3
4884,3
4885,3
4886,3
4887,3
4888,3
4889,3
4890,3
4891,3
4892,3
4893,3
4894,3
4895,3
4896,3
4897,3
4898,3
4899,3
4900,3
4901,3
4902,3
4903,3
4904,3
4905,3
4906,3
4907,3
4908,3
4909,3
4910,3
4911,3
4912,3
4913,3
4914,3
4915,3
4916,3
4917,3
4918,3
4919,3
4920,3
4921,3
4922,3
4923,3
4924,3
4925,3
4926,3
4927,3
4928,3
4929,3
4930,3
4931,3
4932,3
4933,3
4934,3
4935,3
4936,3
4937,3
4938,3
4939,3
4940,3
4941,3
4942,3
4943,3
4944,3
4945,3
4946,3
4947,3
4948,3
4949,3
4950,3
4951,3
4952,3
4953,3
4954,3
4955,3
4956,3
4957,3
4958,3
4959,3
4960,3
4961,3
4962,3
4963,3
4964,3
4965,3
4966,3
4967,3
4968,3
4969,3
4970,3
4971,3
4972,3
4973,3
4974,3
4975,3
4976,3
4977,3
4978,3
4979,3
4980,3
4981,3
4982,3
4983,3
4984,3
4985,3
4986,3
4987,3
4988,3
4989,3
4990,3
4991,3
4992,3
4993,3
4994,3
4995,3
4996,3
4997,3
4998,3
4999,3
5000,3
5001,3
5002,3
5003,3
5004,3
5005,3
5006,3
5007,3
5008,3
5009,3
5010,3
5011,3
5012,3
5013,3
5014,3
5015,3
5016,3
5017,3
5018,3
5019,3
5020,3
5021,3
5022,3
5023,3
5024,3
5025,3
5026,3
5027,3
5028,3
5029,3
5030,3
5031,3
5032,3
5033,3
5034,3
5035,3
5036,3
5037,3
5038,3
5039,3
5040,3
5041,3
5042,3
5043,3
5044,3
5045,3
5046,3
5047,3
5048,3
5049,3
5050,3
5051,3
5052,3
5053,3
5054,3
5055,3
5056,3
5057,3
5058,3
5059,3
5060,3
5061,3
5062,3
5063,3
5064,3
5065,3
5066,3
5067,3
5068,3
5069,3
5070,3
5071,3
5072,3
5073,3
5074,3
5075,3
5076,3
5077,3
5078,3
5079,3
5080,3
5081,3
5082,3
5083,3
5084,3
5085,3
5086,3
5087,3
5088,3
5089,3
5090,3
5091,3
5092,3
5093,3
5094,3
5095,3
5096,3
5097,3
5098,3
5099,3
5100,3
5101,3
5102,3
5103,3
5104,3
5105,3
5106,3
5107,3
5108,3
5109,3
5110,3
5111,3
5112,3
5113,3
5114,3
5115,3
5116,3
5117,3
5118,3
5119,3
5120,3
5121,3
5122,3
5123,3
5124,3
5125,3
5126,3
5127,3
5128,3
5129,3
5130,3
5131,3
5132,3
5133,3
5134,3
5135,3
5136,3
5137,3
5138,3
5139,3
5140,3
5141,3
5142,3
5143,3
5144,3
5145,3
5146,3
5147,3
5148,3
5149,3
5150,3
5151,3
5152,3
5153,3
5154,3
5155,3
5156,3
5157,3
5158,3
5159,3
5160,3
5161,3
5162,3
5163,3
5164,3
5165,3
5165,4
5166,3
5167,3
5168,3
5169,3
5170,3
5171,3
5172,3
5173,3
5174,3
5175,3
5176,3
5177,3
5178,3
5179,3
5180,3
5181,3
5182,3
5183,3
5184,3
5185,3
5186,3
5187,3
